Gender,Age,Married,Number of Dependents,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,City_9,City_10,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type_0,Internet Type_1,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,# Streaming Services_0,# Streaming Services_1,# Streaming Services_2,# Streaming Services_3
1,55,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,20.6,0.0,0,1.48,0,0,0,1,1
0,30,0,0,0,1,1,1,1,0,1,0,1,0,1,0,5,1,0,0,1,0,21.0,0,0,0,0,0,1,1,117.95,0.0,0,16.85,0,0,0,1,1
1,62,0,2,0,1,0,0,0,1,1,0,1,0,1,0,19,1,0,0,1,0,21.0,0,0,0,0,0,1,3,467.5,0.0,0,687.04,0,0,0,1,1
1,28,0,0,0,0,1,0,0,0,1,1,1,0,1,0,8,1,0,0,1,0,21.0,0,0,0,0,0,1,1,168.9,0.0,0,177.2,0,0,0,1,1
1,78,1,1,0,1,1,1,1,0,1,1,0,0,1,10,65,1,1,1,1,0,23.0,0,0,0,0,0,1,3,5688.45,38.09,0,629.2,0,0,0,1,1
1,37,0,0,0,0,1,0,1,0,1,1,0,0,0,0,36,1,0,0,1,0,21.0,0,0,0,0,0,1,2,695.85,0.0,0,457.92,0,0,0,1,1
0,30,1,0,0,0,0,1,1,0,1,1,1,0,1,2,42,1,1,1,0,1,41.0,0,0,0,0,0,1,1,2203.65,28.49,0,453.18,1,0,0,1,1
1,29,0,0,0,1,0,0,0,1,0,1,1,0,1,0,26,1,0,0,1,0,21.0,0,0,0,0,0,1,2,525.55,4.25,0,165.88,0,0,0,1,1
1,58,0,0,0,1,1,0,1,1,0,0,1,1,1,0,9,1,0,1,1,0,6.0,0,0,0,0,0,1,1,661.55,0.0,0,189.99,0,0,0,1,1
0,68,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,2.0,0,0,1,1,1,1,1,91.3,0.0,0,43.61,1,0,1,0,1
1,74,1,0,0,1,1,1,1,0,1,1,0,1,0,3,37,1,1,1,1,0,4.0,0,0,1,1,1,1,1,3473.4,0.0,0,1826.69,1,0,1,0,1
0,55,0,0,0,1,1,1,1,0,1,0,0,1,1,0,6,1,1,1,1,0,10.0,1,1,1,1,1,1,1,669.45,0.0,0,122.16,1,0,1,0,1
0,28,0,0,0,0,1,1,1,0,1,1,1,1,0,0,2,1,0,1,1,1,82.0,1,0,0,1,1,1,1,111.4,0.0,0,30.5,0,0,0,1,0
1,77,1,1,0,0,0,0,1,1,1,0,0,1,0,5,71,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1388.45,0.0,0,2280.52,0,0,0,1,1
1,80,0,0,0,1,1,0,1,0,1,0,1,0,0,0,8,1,0,1,1,0,20.0,0,0,0,0,0,1,1,560.85,0.0,0,119.12,1,0,0,1,1
0,39,1,3,0,1,1,0,0,1,1,0,1,0,1,2,60,0,0,1,0,1,51.0,0,0,1,1,1,1,1,3069.45,0.0,0,0.0,0,0,1,0,1
1,56,1,3,0,1,1,0,1,1,1,0,0,0,1,2,38,1,1,1,0,1,30.0,1,0,1,1,1,1,2,2862.55,0.0,0,519.46,0,0,1,0,1
0,49,1,2,0,0,0,0,1,1,1,0,0,1,0,5,58,1,0,1,1,0,17.0,1,0,1,0,0,1,1,5511.65,0.0,0,2362.92,0,0,0,0,1
1,59,0,0,0,1,1,0,1,1,1,0,1,0,1,0,25,1,1,1,0,1,23.0,1,1,0,1,1,1,1,2028.8,0.0,0,630.0,0,0,0,1,0
1,62,0,0,0,0,0,1,0,1,1,0,0,1,0,0,19,1,0,1,0,1,8.0,0,1,1,0,0,1,1,1093.2,0.0,0,883.31,0,0,0,0,1
0,55,1,0,0,1,1,1,1,0,1,1,0,1,1,9,31,1,0,1,0,1,15.0,0,1,0,1,1,1,2,1910.75,0.0,0,892.8,0,0,0,1,0
1,24,0,0,0,0,1,0,0,0,1,1,1,0,1,0,63,1,0,1,1,1,47.0,1,1,1,1,1,1,3,5309.5,0.0,0,1863.54,0,0,1,0,1
0,69,0,0,0,1,1,1,1,0,1,1,1,0,0,0,56,1,1,1,1,0,18.0,0,0,0,1,1,1,3,5219.65,0.0,0,2613.52,0,0,0,1,0
0,35,0,0,0,0,0,0,1,1,1,0,1,0,0,0,25,1,0,1,1,0,8.0,1,0,1,1,1,1,1,2369.05,19.5,0,1210.5,1,0,1,0,1
0,25,0,0,0,1,0,1,1,1,1,1,1,0,1,0,56,1,1,1,1,0,51.0,0,0,1,1,1,1,1,5893.95,0.0,0,1387.12,0,0,1,0,1
1,59,0,0,0,1,0,1,1,0,0,1,1,1,0,0,27,1,0,1,1,1,9.0,0,0,0,0,0,0,1,1411.35,0.0,150,499.77,0,0,0,1,1
1,45,1,0,0,0,0,1,1,0,0,1,0,0,1,5,60,1,0,1,1,1,16.0,0,1,0,0,0,1,3,3766.2,0.0,0,1333.2,0,0,0,1,1
0,33,1,2,0,1,1,0,1,1,0,1,0,0,1,6,21,1,0,1,0,1,17.0,0,0,0,0,0,1,1,926.25,0.0,0,817.95,0,0,0,1,1
1,37,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,20.8,0.0,0,48.14,0,0,0,1,1
1,59,0,0,0,0,0,0,1,1,0,1,0,1,0,0,19,1,0,1,1,0,25.0,1,0,0,0,0,1,1,1490.95,0.0,0,384.94,1,0,0,1,1
0,33,0,0,0,0,0,0,1,0,0,1,1,1,1,0,7,1,1,1,0,1,19.0,0,1,1,1,1,1,1,521.1,28.35,0,341.74,1,0,1,0,1
0,20,0,0,0,0,0,0,0,1,0,1,0,1,0,0,25,1,1,1,1,0,51.0,1,1,1,1,1,1,3,2809.05,0.0,0,808.25,0,0,1,0,1
1,43,0,2,0,1,1,1,1,0,1,0,0,0,0,0,22,1,0,0,1,0,21.0,0,0,0,0,0,1,1,432.5,0.0,0,749.54,0,0,0,1,1
0,23,1,0,0,1,1,0,0,0,0,0,1,0,0,9,61,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1551.6,0.0,0,814.35,0,0,0,1,1
1,54,1,2,0,0,0,0,0,1,0,0,0,0,0,8,6,1,0,0,1,0,21.0,0,0,0,0,0,1,1,138.85,0.0,0,142.38,0,0,0,1,1
1,75,1,0,0,0,0,0,1,1,1,0,0,0,0,1,29,1,1,1,1,0,28.0,1,0,1,1,1,0,1,3004.15,37.55,40,747.62,1,0,1,0,1
0,72,1,0,0,1,0,0,0,1,0,1,1,1,0,10,31,0,0,1,1,1,21.0,1,0,0,1,0,1,2,1580.1,0.0,0,0.0,0,0,1,1,0
0,39,1,0,0,1,1,0,0,1,1,0,1,1,1,8,72,1,1,1,1,0,17.0,1,1,0,0,0,0,3,6849.75,0.0,100,793.44,0,0,0,1,1
1,35,0,0,0,1,1,1,1,0,0,0,1,1,0,0,3,1,0,1,0,1,21.0,0,1,0,0,0,1,1,152.3,0.0,0,84.57,0,0,0,1,1
1,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1,1,0,27.0,0,0,0,0,0,1,1,220.4,0.0,0,29.22,0,0,0,1,1
0,53,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0,1,1,1,18.0,0,1,0,0,0,1,1,59.05,0.0,0,0.0,1,0,0,1,1
0,37,1,2,0,0,1,1,1,1,0,1,0,1,0,1,41,0,0,1,0,1,16.0,1,0,0,0,0,1,2,1412.4,0.0,0,0.0,0,0,0,1,1
1,77,1,0,0,0,0,0,1,1,0,0,0,1,0,1,36,1,1,1,1,0,3.0,0,0,1,1,0,1,1,3436.1,0.0,0,597.96,1,0,1,0,0
1,74,1,0,0,0,0,0,0,1,0,0,1,1,1,4,49,1,0,1,1,1,15.0,0,0,0,0,0,1,3,2398.4,0.0,0,81.83,0,0,0,1,1
1,54,1,0,0,1,1,0,0,1,1,1,1,0,0,10,71,1,0,1,1,0,8.0,1,1,1,1,1,1,3,7291.75,0.0,0,2675.99,0,0,1,0,1
0,35,1,0,0,1,1,1,1,0,1,1,1,0,1,7,64,1,0,1,1,0,11.0,1,0,1,1,1,1,3,6375.8,0.0,0,2298.88,0,0,1,0,1
0,29,1,1,0,0,1,1,1,1,1,1,1,0,1,10,18,1,0,0,1,0,21.0,0,0,0,0,0,1,1,401.95,0.0,0,637.92,0,0,0,1,1
0,49,1,2,0,1,0,1,0,1,1,1,0,1,1,6,72,1,1,1,1,0,20.0,1,1,1,1,1,1,3,7576.7,0.0,0,195.12,0,0,1,0,1
1,40,1,2,0,1,0,0,0,0,1,1,1,1,0,1,58,1,1,1,1,0,24.0,0,0,1,0,0,1,3,4828.05,0.0,0,1735.94,0,0,0,0,1
0,51,0,0,0,0,0,0,0,1,1,0,0,1,1,0,7,1,1,1,1,0,16.0,0,0,0,0,0,1,1,522.95,47.19,0,285.32,0,0,0,1,1
1,22,0,0,0,0,1,0,1,0,0,1,1,0,1,0,7,1,1,1,1,0,48.0,0,0,1,1,1,1,1,639.7,0.0,0,321.51,0,0,1,0,1
1,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,1,17.0,0,0,0,0,0,1,1,141.7,0.0,0,61.11,0,0,0,1,1
1,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,52,1,1,1,1,0,22.0,1,0,1,1,1,1,1,5364.8,46.67,0,281.84,0,0,1,0,1
1,33,1,2,0,1,0,0,0,1,0,0,1,1,1,1,11,1,0,0,1,0,21.0,0,0,0,0,0,1,1,267.35,18.17,0,173.03,0,0,0,1,1
0,56,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,8.0,0,0,0,0,0,0,1,49.5,0.0,30,16.99,0,0,0,1,1
0,43,0,0,0,0,1,0,1,1,0,1,0,0,0,0,33,1,0,1,1,0,19.0,0,0,0,0,0,0,1,2406.1,0.0,60,1631.85,0,0,0,1,1
0,60,1,0,0,1,0,0,1,1,0,1,1,1,1,0,52,1,1,1,1,0,30.0,1,0,1,0,0,1,1,5025.8,0.0,0,1519.96,0,0,0,0,1
0,32,1,2,0,0,0,0,1,0,1,0,0,0,0,3,36,1,0,1,1,1,19.0,0,0,0,0,0,1,1,1815.0,0.0,0,710.28,0,0,0,1,1
0,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,12.0,0,0,0,1,1,1,1,54.75,0.0,0,13.01,1,0,0,1,0
0,27,1,0,0,0,1,0,1,0,0,0,0,0,1,2,51,1,0,1,1,0,46.0,1,0,1,0,0,1,2,4619.55,0.0,0,1074.57,0,0,0,0,1
0,25,1,3,0,0,1,0,0,0,0,0,1,0,1,6,10,1,1,1,1,1,59.0,1,1,1,0,0,1,3,733.5,0.0,0,55.9,0,0,0,0,1
0,51,1,0,0,0,0,0,0,0,1,1,1,0,0,4,31,1,1,1,1,0,13.0,1,1,1,1,1,1,1,3243.45,17.01,0,115.63,1,0,1,0,1
1,59,1,3,0,0,0,0,0,0,1,1,1,0,0,1,72,1,1,1,1,1,53.0,1,1,1,1,1,1,3,6463.15,0.0,0,3211.92,0,0,1,0,1
0,45,0,0,0,0,1,1,0,1,1,1,1,0,1,0,11,1,1,1,1,0,28.0,1,0,1,1,1,1,1,1129.75,0.0,0,535.04,1,0,1,0,1
1,22,0,0,0,1,1,0,1,1,1,0,0,0,0,0,16,1,0,0,1,0,21.0,0,0,0,0,0,1,1,275.7,0.0,0,66.08,0,0,0,1,1
1,77,1,0,0,0,0,1,1,0,0,1,0,0,1,7,30,1,1,1,1,1,8.0,1,0,1,1,0,1,3,2181.75,0.0,0,1215.0,0,0,1,0,0
1,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,72,0,0,1,0,1,10.0,1,1,1,1,1,1,3,4807.45,0.0,0,0.0,0,0,1,0,1
0,42,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,1,1,1,1,1,29.0,0,1,1,0,0,1,1,981.45,0.0,0,153.27,0,0,0,0,1
0,53,0,0,0,0,1,1,1,0,1,0,1,0,1,0,8,1,1,1,1,1,18.0,0,1,0,1,1,1,1,563.65,0.0,0,385.12,1,0,0,1,0
0,27,0,0,0,0,0,0,0,1,0,1,0,1,0,0,19,0,0,1,1,1,48.0,0,0,1,1,1,1,2,893.55,0.0,0,0.0,1,0,1,0,1
0,74,1,0,0,1,0,0,1,1,0,1,0,0,1,1,38,1,1,1,1,0,27.0,0,0,0,1,1,0,2,3591.25,0.0,70,1893.16,0,0,0,1,0
1,37,0,0,0,1,0,1,1,1,0,1,1,1,0,0,9,1,0,0,1,0,21.0,0,0,0,0,0,1,1,178.5,0.0,0,80.19,1,0,0,1,1
0,34,1,1,0,1,1,0,0,0,1,1,0,1,1,7,34,1,0,1,0,1,16.0,1,0,0,0,0,1,2,2042.05,0.0,0,1685.72,0,0,0,1,1
1,53,1,1,0,0,0,0,0,1,0,0,0,0,0,8,71,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1301.1,0.0,0,1055.06,0,0,0,1,1
0,74,1,0,0,1,1,1,1,0,0,1,1,0,1,1,3,1,0,1,1,0,9.0,0,0,1,0,0,1,1,224.05,0.0,0,9.87,1,0,0,0,1
1,21,1,0,0,0,0,0,1,0,1,1,1,0,0,1,55,1,1,1,1,0,76.0,1,1,1,1,1,1,2,5743.05,0.0,0,583.55,1,0,1,0,1
0,42,0,0,0,0,1,0,1,1,0,1,1,0,1,0,3,1,1,1,1,0,8.0,0,0,0,0,0,1,1,212.4,27.6,0,4.92,0,0,0,1,1
1,51,0,0,0,1,0,1,0,0,1,0,1,0,0,0,48,1,1,1,0,1,6.0,1,0,1,1,1,0,2,3682.45,0.0,40,121.44,0,0,1,0,1
1,27,1,0,0,1,1,1,1,0,1,1,1,1,0,8,20,1,0,0,1,0,21.0,0,0,0,0,0,1,2,417.5,0.0,0,929.4,0,0,0,1,1
0,79,0,0,0,0,0,0,1,0,0,1,1,1,0,0,21,1,1,1,1,0,9.0,0,0,1,1,0,1,1,1973.75,0.0,0,444.15,1,0,1,0,0
1,35,0,1,0,0,1,1,1,0,0,1,1,1,1,0,34,1,1,1,1,0,16.0,0,0,1,1,1,1,2,3470.8,0.0,0,145.52,0,0,1,0,1
1,70,1,1,0,0,0,0,1,0,1,1,1,1,1,1,68,1,1,1,1,0,13.0,1,0,0,0,0,1,3,5683.6,0.0,0,1381.08,0,0,0,1,1
0,51,1,0,0,0,0,0,1,0,1,1,0,1,0,5,67,1,1,1,0,1,22.0,1,0,0,0,0,1,3,4322.85,0.0,0,1529.61,0,0,0,1,1
1,67,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,29.0,0,0,0,0,0,0,1,74.4,0.0,30,17.36,1,0,0,1,1
1,56,1,0,0,1,1,1,1,0,1,1,1,1,1,7,24,1,0,1,0,1,3.0,0,1,0,0,0,0,1,1315.35,0.0,120,24.48,0,0,0,1,1
1,42,1,0,0,1,1,1,0,0,1,1,0,0,1,1,39,1,0,1,1,1,9.0,1,1,1,1,1,1,2,3182.95,0.0,0,1392.3,1,0,1,0,1
1,77,1,0,0,1,0,1,0,1,1,0,0,0,0,1,29,1,1,1,1,1,9.0,0,0,0,0,0,1,2,1442.0,0.0,0,1091.85,0,0,0,1,1
0,54,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,13.0,0,0,0,0,0,1,1,69.55,0.0,0,29.78,1,0,0,1,1
0,19,1,0,0,0,1,0,1,0,0,0,0,0,1,1,67,0,0,1,1,1,52.0,1,1,1,1,1,1,3,4103.9,0.0,0,0.0,0,0,1,0,1
1,55,0,0,0,0,1,1,1,0,1,0,0,0,1,0,10,1,0,1,1,0,2.0,0,0,1,1,1,1,1,863.1,0.0,0,127.8,1,0,1,0,1
0,25,1,1,0,0,1,0,1,1,1,1,1,1,0,7,56,1,1,1,1,1,76.0,0,0,0,1,1,0,2,3815.4,0.0,110,409.36,0,0,0,1,0
1,60,1,0,0,1,0,0,0,0,1,1,0,0,0,7,29,1,0,1,1,1,7.0,1,1,1,1,1,1,3,2054.4,0.0,0,941.34,0,0,1,0,1
0,72,0,0,0,0,0,0,0,1,0,0,1,1,1,0,7,1,0,1,1,0,28.0,0,0,1,1,0,1,2,574.35,0.0,0,114.52,0,0,1,0,0
1,37,0,0,0,1,1,1,1,0,1,1,0,0,0,0,69,0,0,1,1,1,19.0,1,0,0,0,0,0,2,2492.25,0.0,150,0.0,0,0,0,1,1
1,55,1,2,0,0,1,1,0,0,1,0,0,1,0,1,4,1,1,0,1,0,21.0,0,0,0,0,0,1,2,73.1,0.0,0,66.72,0,0,0,1,1
0,23,0,0,0,1,0,0,0,1,1,0,1,0,1,0,9,1,0,1,1,0,76.0,0,0,0,0,1,1,1,639.65,0.0,0,124.74,1,0,1,1,1
0,74,0,0,0,0,0,0,1,0,1,1,1,0,0,0,35,1,1,1,1,0,22.0,1,1,1,1,1,0,2,3836.3,0.0,110,1152.2,0,0,1,0,1
1,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,1,1,1,1,0,21.0,0,1,1,1,0,1,3,7623.2,0.0,0,2470.8,0,0,1,0,0
0,44,1,0,0,1,1,0,0,0,1,0,0,1,1,9,58,1,1,0,1,0,21.0,0,0,0,0,0,1,2,1497.9,9.22,0,2114.1,0,0,0,1,1
1,49,1,0,0,1,1,0,0,0,0,1,1,1,0,3,9,1,1,1,1,0,21.0,0,0,0,1,1,1,1,801.3,0.0,0,201.69,0,0,0,1,0
0,23,0,0,0,1,0,0,0,0,1,1,0,1,1,0,12,1,1,1,1,1,47.0,0,1,1,1,1,1,2,854.45,0.0,0,591.0,0,0,1,0,1
1,52,0,0,0,0,1,1,1,1,1,0,0,1,1,0,22,1,1,1,1,0,16.0,0,0,1,1,1,0,1,2104.55,0.0,40,1018.16,1,0,1,0,1
0,73,1,0,0,0,1,0,0,1,1,0,0,0,0,3,47,1,1,1,1,0,7.0,1,0,1,1,1,0,1,4747.2,0.0,140,140.06,0,0,1,0,1
0,28,0,1,0,0,0,1,1,1,1,1,0,0,1,0,67,1,1,1,1,0,59.0,0,1,1,1,1,1,3,7039.05,0.0,0,840.18,0,0,1,0,1
0,24,0,0,0,1,0,1,1,1,0,1,0,1,1,0,5,1,0,1,1,1,42.0,0,0,0,0,0,1,1,244.75,0.0,0,215.1,0,0,0,1,1
0,31,0,0,0,1,1,1,1,1,0,0,0,0,1,0,4,1,1,1,1,0,3.0,0,1,1,1,1,0,1,399.25,0.0,10,31.76,0,0,1,0,1
1,47,1,0,0,0,0,0,0,1,1,1,0,1,0,1,52,0,0,1,1,1,26.0,0,0,0,1,1,1,1,2020.9,0.0,0,0.0,0,0,0,1,0
1,32,1,0,0,0,0,1,1,0,0,1,0,0,1,7,28,1,0,1,0,1,24.0,0,1,0,0,0,1,1,1785.65,0.0,0,808.08,0,0,0,1,1
0,66,1,1,0,0,0,0,1,0,0,1,1,0,0,1,55,1,1,1,0,1,19.0,1,1,1,0,0,1,2,4154.55,0.0,0,1901.35,0,0,0,0,1
1,55,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,1,0,23.0,0,0,0,1,1,1,1,174.75,0.0,0,54.34,0,0,0,1,0
0,63,0,0,0,0,0,1,0,0,1,0,0,1,1,0,50,1,0,1,1,0,26.0,1,1,0,1,1,1,3,4304.5,0.0,0,1490.0,0,0,0,1,0
1,54,0,0,0,1,1,1,1,1,0,0,0,1,0,0,51,1,1,1,1,0,11.0,0,0,0,0,0,0,1,4085.75,0.0,10,2189.43,0,0,0,1,1
0,53,1,0,0,1,0,1,1,0,0,1,0,1,1,0,72,0,0,1,1,1,6.0,1,1,1,1,1,1,3,4528.0,0.0,0,0.0,0,0,1,0,1
1,31,0,0,0,1,1,1,0,1,1,1,1,1,1,0,51,0,0,1,1,1,2.0,0,1,0,1,1,1,1,2181.55,0.0,0,0.0,0,0,0,1,0
1,41,1,3,0,0,0,1,0,0,0,1,0,0,0,1,31,0,0,1,1,1,23.0,0,1,0,0,0,1,1,1077.5,0.0,0,0.0,1,0,0,1,1
0,73,0,0,0,1,1,1,1,1,0,0,0,1,1,0,3,1,0,1,1,0,20.0,1,0,1,0,0,1,1,220.95,0.0,0,55.14,1,0,0,0,1
0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,1,0,21.0,0,0,0,0,0,1,1,108.05,0.0,0,30.85,1,0,0,1,1
1,46,0,0,0,0,0,1,0,0,1,0,0,0,1,0,52,1,0,1,1,0,12.0,0,0,0,1,1,0,1,4338.6,0.0,90,2502.76,1,0,0,1,0
1,33,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,1,0,26.0,0,0,0,0,0,1,1,416.3,0.0,0,125.55,1,0,0,1,1
0,71,0,0,0,0,0,0,1,1,0,1,0,1,0,0,8,1,0,1,1,0,9.0,1,0,1,1,0,1,1,729.95,0.0,0,343.44,1,0,1,0,0
1,45,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,2.0,0,0,0,0,0,1,1,44.6,0.0,0,45.28,0,0,0,1,1
1,76,1,0,0,0,0,0,0,1,0,0,1,1,1,1,13,1,0,1,1,0,5.0,0,1,0,1,0,1,1,1169.35,0.0,0,19.11,1,0,1,1,0
0,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,63,1,1,1,1,0,48.0,0,0,1,1,1,1,3,6253.0,0.0,0,2378.88,0,0,1,0,1
0,74,0,0,0,1,0,0,0,0,1,1,1,0,1,0,8,1,0,0,1,0,21.0,0,0,0,0,0,1,1,164.3,0.0,0,223.6,1,0,0,1,1
1,34,0,0,0,0,0,0,1,1,0,1,1,1,0,0,51,1,0,0,1,0,21.0,0,0,0,0,0,1,2,1007.8,0.0,0,1495.83,0,0,0,1,1
1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,1,1,0,1,0,21.0,0,0,0,0,0,1,1,901.25,0.0,0,1394.4,0,0,0,1,1
0,55,1,0,0,0,1,0,1,1,1,0,1,0,0,9,46,1,1,0,1,0,21.0,0,0,0,0,0,1,2,1066.15,0.0,0,1631.16,0,0,0,1,1
0,49,1,0,0,1,1,1,1,1,0,0,1,0,0,1,41,1,0,1,1,1,28.0,0,1,0,1,1,1,2,2728.6,0.0,0,1312.82,1,0,0,1,0
1,35,1,0,0,0,0,1,1,0,1,0,0,0,1,9,54,1,1,1,1,0,29.0,1,0,1,1,1,1,1,6118.95,0.0,0,2694.6,0,0,1,0,1
1,73,0,0,0,1,1,1,1,1,0,0,1,0,1,0,67,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1672.15,0.0,0,984.23,0,0,0,1,1
1,35,0,0,0,1,0,0,0,1,0,1,1,1,0,0,12,0,0,1,0,1,6.0,0,1,0,0,0,1,1,442.45,0.0,0,0.0,0,0,0,1,1
1,30,1,0,0,1,0,0,0,0,1,1,1,1,0,9,70,1,1,1,1,0,51.0,0,1,0,0,0,1,3,5986.45,0.0,0,649.6,0,0,0,1,1
0,46,1,1,0,1,1,1,1,1,0,0,1,1,0,6,10,1,0,0,1,0,21.0,0,0,0,0,0,1,1,196.75,0.0,0,190.5,0,0,0,1,1
0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,0,1,1,0,73.0,1,0,0,1,1,0,1,1862.9,0.0,30,136.29,0,0,0,1,0
1,46,0,0,0,1,0,1,1,0,0,1,1,1,1,0,31,1,0,1,1,0,20.0,0,1,0,0,0,0,1,2435.15,0.0,40,1065.78,1,0,0,1,1
0,68,1,0,0,0,0,0,1,1,0,1,0,1,0,1,3,1,0,1,1,0,2.0,0,1,1,0,0,1,1,273.75,0.0,0,77.31,1,0,0,0,1
1,62,1,2,0,0,1,1,0,0,1,0,1,0,1,4,63,1,1,1,1,0,28.0,0,0,0,1,1,1,2,5764.7,18.78,0,3063.06,0,0,0,1,0
0,55,0,0,0,1,0,1,0,1,1,1,1,1,1,0,36,1,1,1,1,1,9.0,0,1,0,1,1,0,2,2511.95,0.0,60,1053.72,0,0,0,1,0
0,73,0,0,0,0,1,1,0,0,1,1,0,1,1,0,46,1,0,1,1,0,30.0,0,0,1,1,0,1,2,4424.2,0.0,0,281.98,1,0,1,0,0
1,36,1,0,0,1,1,1,1,0,1,1,0,0,1,4,57,1,1,1,1,0,13.0,1,1,1,0,0,1,1,5925.75,0.0,0,1812.03,0,0,0,0,1
0,32,1,0,0,1,1,0,1,1,0,0,0,0,1,1,57,1,0,1,0,1,24.0,0,1,1,0,0,1,3,4124.65,0.0,0,2736.0,0,0,0,0,1
1,29,0,0,0,0,1,0,0,1,1,0,0,1,1,0,26,1,1,1,0,1,59.0,0,0,0,0,0,1,2,1295.4,0.0,0,641.42,0,0,0,1,1
0,21,1,0,0,0,0,0,0,1,0,0,1,1,1,6,10,1,0,1,0,1,69.0,1,1,0,0,0,1,1,528.35,0.0,0,94.1,1,0,0,1,1
1,25,0,0,0,0,0,0,1,1,1,1,1,1,1,0,63,1,1,1,1,0,73.0,0,1,1,1,1,0,1,6713.2,0.0,130,1431.99,0,0,1,0,1
1,43,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,1,0,1,1,0,24.0,1,0,1,1,1,1,1,498.1,0.0,0,196.8,1,0,1,0,1
1,27,1,1,0,0,1,1,1,0,1,0,1,0,1,1,72,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1769.6,0.0,0,2543.76,0,0,0,1,1
0,80,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,14.0,0,0,0,0,0,1,1,45.1,0.0,0,15.24,1,0,0,1,1
0,22,1,3,0,1,1,1,1,1,0,0,1,1,1,6,54,1,1,1,0,1,73.0,0,1,0,0,0,1,3,3273.95,0.0,0,460.62,0,0,0,1,1
0,35,1,5,0,0,0,1,0,0,1,0,1,0,1,2,59,1,1,1,1,0,53.0,0,1,0,1,1,1,1,5580.8,0.0,0,2836.13,0,0,0,1,0
0,40,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,2.0,0,0,0,0,0,1,1,25.25,0.0,0,0.0,0,0,0,1,1
1,23,1,3,0,0,0,0,1,1,0,0,0,1,0,1,69,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1718.2,0.0,0,2283.21,0,0,0,1,1
1,62,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,21.0,0,0,0,0,0,1,1,33.2,0.0,0,64.06,1,0,0,1,1
0,58,0,0,0,0,0,1,1,0,0,0,1,1,1,0,12,0,0,1,1,1,19.0,0,1,0,0,0,1,2,435.45,0.0,0,0.0,0,0,0,1,1
1,72,1,0,0,1,1,1,1,0,0,1,1,1,1,9,67,1,1,1,1,0,17.0,0,1,1,1,1,1,3,6989.7,0.0,0,3261.56,0,0,1,0,1
0,66,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,22.0,1,0,0,0,0,1,1,55.8,0.0,0,26.22,1,0,0,1,1
0,27,0,3,0,0,0,0,0,1,0,0,0,0,0,0,28,1,0,0,1,0,21.0,0,0,0,0,0,1,1,535.35,0.0,0,730.52,0,0,0,1,1
1,80,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,1,0,1,1,1,11.0,0,0,0,0,0,1,1,85.15,0.0,0,53.24,1,0,0,1,1
0,41,0,0,0,0,0,0,1,0,0,1,1,1,1,0,4,1,0,1,1,0,23.0,0,0,0,1,1,1,1,317.25,0.0,0,147.64,1,0,0,1,0
